1006,75.0,231,None,None
1025,1.0,233,None,None
1018,4.5,232,None,None
1013,12.0,232,None,None
3032,0.0,16,150,None
1026,4.5,233,None,None
1021,10.0,233,None,None
1029,220.0,234,None,None
1062,1.5,242,None,None
1032,10.0,235,None,None
3046,240.0,16,120,None
1069,1.5,243,None,None
1077,1.5,244,None,None
1084,1.5,245,None,None
1033,255.0,236,None,None
1040,255.0,237,None,None
1047,265.0,238,None,None
3048,4.1,16,137,None
1112,4.7,255,None,None
1063,1.0,242,None,None
1070,0.2,243,None,None
1054,888.0,239,None,None
1057,255.0,241,None,None
1059,80.0,242,None,None
3050,0.6,16,152,None
1090,1.2,246,None,None
982,2.2,227,None,None
1066,80.0,243,None,None
1073,80.0,244,None,None
1080,80.0,245,None,None
1087,75.0,246,None,None
1095,555.0,248,None,None
3052,0.008,16,157,None
996,2.0,229,None,None
1003,2.0,230,None,None
1101,255.0,252,None,None
1104,255.0,253,None,None
1107,255.0,254,None,None
1110,88.0,255,None,None
1116,255.0,256,None,None
3063,60.0,16,134,None
1010,2.0,231,None,None
1019,1.5,232,None,None
3065,0.5,16,146,None
3067,0.12,16,155,None
1027,1.5,233,None,None
1113,0.5,255,None,None
1128,1.8,258,None,None
3069,5.0,16,162,None
3109,25.0,16,134,None
3111,0.4,16,146,None
3113,0.08,16,155,None
1136,1.8,259,None,None
1020,1.0,232,None,None
1028,1.0,233,None,None
3115,5.0,16,162,None
3210,40.0,3,130,None
3212,2.3,3,137,None
3214,1.5,3,149,None
1037,0.6,236,None,None
1044,0.6,237,None,None
1051,0.6,238,None,None
3216,0.15,3,155,None
3218,5.0,3,162,None
3247,35.0,8,134,None
3249,0.7,8,146,None
1064,0.3,242,None,None
1071,0.3,243,None,None
3251,0.1,8,152,None
1078,0.3,244,None,None
3253,0.008,8,157,None
1085,0.3,245,None,None
1114,0.3,255,None,None
4641,0.008,2,157,None
4657,85.0,7,119,None
4659,2.2,7,137,None
4661,0.6,7,152,None
1091,1.8,246,None,None
1092,0.5,246,None,None
1129,0.5,258,None,None
1137,0.5,259,None,None
977,0.4,226,None,None
983,0.1,227,None,None
990,0.1,228,None,None
1004,0.1,230,None,None
1011,0.1,231,None,None
1038,0.12,236,None,None
1045,0.12,237,None,None
1052,0.12,238,None,None
1065,0.07,242,None,None
1072,0.25,243,None,None
1079,0.25,244,None,None
1086,0.25,245,None,None
1093,0.4,246,None,None
1115,0.07,255,None,None
1130,0.1,258,None,None
1138,0.1,259,None,None
984,0.003,227,None,None
998,0.006,229,None,None
1005,0.005,230,None,None
1012,0.004,231,None,None
1039,0.008,236,None,None
1046,0.008,237,None,None
1053,0.008,238,None,None
1131,0.003,258,None,None
1139,0.003,259,None,None
979,8.0,227,None,None
1014,11.0,232,None,None
1022,10.0,233,None,None
980,3.5,227,None,None
994,3.5,229,None,None
1001,3.2,230,None,None
1008,3.0,231,None,None
1015,7.0,232,None,None
1023,7.0,233,None,None
1031,12.0,234,None,None
1035,4.2,236,None,None
1042,5.6,237,None,None
1049,5.6,238,None,None
1061,2.2,242,None,None
1068,2.2,243,None,None
1075,2.2,244,None,None
1082,1.6,245,None,None
1089,3.5,246,None,None
1096,88.0,249,None,None
1099,98.0,251,None,None
1103,80.0,252,None,None
1106,80.0,253,None,None
1109,80.0,254,None,None
975,1.2,226,None,None
981,0.22,227,None,None
988,0.22,228,None,None
1123,255.0,257,None,None
1009,0.22,231,None,None
1036,0.5,236,None,None
1043,0.5,237,None,None
1050,0.5,238,None,None
1056,55.0,240,None,None
1076,0.2,244,None,None
1097,98.0,249,None,None
1098,88.0,250,None,None
1100,88.0,251,None,None
1119,222.0,256,None,None
1127,0.22,258,None,None
1135,0.22,259,None,None
3023,0.0,16,141,None
1144,2.0,260,None,None
1140,75.0,260,None,None
1156,75.0,262,None,None
3029,0.0,16,147,None
1160,2.0,262,None,None
3031,0.0,16,149,None
3038,0.0,16,156,None
1146,0.1,260,None,None
1164,88.0,263,None,None
1142,3.5,260,None,None
1158,3.5,262,None,None
1162,0.1,262,None,None
3039,0.0,16,157,None
3070,110.0,9,120,None
3072,4.6,9,137,None
3074,0.6,9,152,None
2758,0.0,16,None,None
2759,0.0,16,None,None
2762,0.0,16,None,None
2766,0.0,16,None,None
2768,0.0,16,None,None
2781,0.0,16,None,None
3076,250.0,12,120,None
3078,5.0,12,137,None
3080,4.5,12,149,None
3082,0.25,12,155,None
3100,240.0,16,120,None
3102,3.8,16,137,None
3104,0.6,16,152,None
3106,0.008,16,157,None
3116,150.0,16,120,None
3118,2.9,16,137,None
3120,0.1,16,152,None
3122,0.004,16,157,None
3142,240.0,1,120,None
3144,5.5,1,137,None
3146,0.6,1,152,None
3148,0.008,1,157,None
3151,75.0,5,134,None
3153,2.5,5,146,None
3155,0.6,5,152,None
3157,5.0,5,162,None
3166,85.0,1,120,None
3168,2.0,1,137,None
3170,1.5,1,149,None
3172,0.03,1,155,None
3174,5.0,1,162,None
3194,5.7,3,137,None
3196,2.5,3,149,None
3198,0.14,3,155,None
3200,5.0,3,162,None
3201,125.0,5,120,None
3203,4.0,5,137,None
3205,4.0,5,149,None
3207,0.14,5,155,None
3209,5.0,5,162,None
3220,15.0,7,134,None
3222,1.0,7,146,None
3224,0.2,7,152,None
3226,0.008,7,157,None
3229,15.0,7,134,None
3231,1.0,7,146,None
3233,0.6,7,152,None
3235,0.008,7,157,None
3255,65.0,8,120,None
3257,2.0,8,137,None
3259,3.0,8,149,None
3261,0.05,8,155,None
3263,5.0,8,162,None
3264,65.0,8,120,None
3266,2.1,8,137,None
3268,3.0,8,149,None
3270,0.05,8,155,None
3272,5.0,8,162,None
3274,15.0,7,134,None
3276,2.2,7,146,None
3278,0.6,7,152,None
3280,0.008,7,157,None
3283,15.0,7,134,None
3285,0.1,7,146,None
3287,0.6,7,152,None
3289,0.07,7,157,None
4663,0.008,7,157,None
4672,40.0,3,130,None
4674,1.5,3,149,None
4676,0.3,3,154,None
4678,0.008,3,157,None
4788,60.0,3,135,None
4790,0.1,3,147,None
4792,0.3,3,152,None
4794,0.12,3,155,None
4796,30.0,3,162,None
4798,55.0,1,134,None
4800,0.5,1,146,None
4802,0.12,1,155,None
4804,8.0,1,162,None
6434,240.0,1,124,None
6436,4.1,1,137,None
6438,4.5,1,149,None
6440,0.12,1,155,None
6442,1800.0,1,158,None
6444,10.0,1,162,None
6499,6.0,3,137,None
6501,1.0,3,152,None
6503,0.2,3,155,None
6505,1800.0,3,158,None
6507,25.0,3,162,None
6519,60.0,1,134,None
6521,0.5,1,146,None
6523,0.6,1,152,None
6525,0.008,1,157,None
6527,0.5,1,159,None
6530,180.0,9,135,None
6532,2.5,9,147,None
6534,1.0,9,152,None
6536,0.2,9,155,None
6538,1800.0,9,158,None
6540,25.0,9,162,None
6732,60.0,1,134,None
6734,0.5,1,146,None
6736,0.6,1,152,None
6738,8.0,1,157,None
6740,0.5,1,159,None
6742,250.0,3,124,None
6744,5.5,3,137,None
6746,4.5,3,149,None
6748,1.0,3,154,None
6750,0.004,3,157,None
6752,0.5,3,159,None
6823,75.0,16,119,None
6825,3500.0,16,138,None
6827,4.5,16,149,None
6829,0.1,16,155,None
6831,2.0,16,158,None
6853,75.0,16,119,None
6855,3500.0,16,138,None
6857,4.5,16,149,None
6859,0.1,16,155,None
6861,1800.0,16,158,None
6863,20.0,16,162,None
6864,75.0,16,119,None
6866,3500.0,16,138,None
6868,4.5,16,149,None
6870,0.1,16,155,None
6872,2.0,16,158,None
6874,10.0,16,162,None
6907,75.0,16,119,None
6909,0.22,16,147,None
6911,0.6,16,152,None
6913,0.004,16,157,None
6915,0.5,16,159,None
6918,8.0,16,136,None
6920,0.22,16,147,None
6922,0.6,16,152,None
6924,0.004,16,157,None
6926,0.5,16,159,None
1145,0.7,260,None,None
1161,0.7,262,None,None
3024,0.0,16,142,None
3034,0.0,16,152,None
1147,0.003,260,None,None
1163,0.003,262,None,None
3036,0.0,16,154,None
3040,0.0,16,158,None
1141,6.0,260,None,None
1157,6.0,262,None,None
1143,0.22,260,None,None
1159,0.22,262,None,None
3085,60.0,16,134,None
3087,0.5,16,146,None
3089,0.12,16,155,None
3091,5.0,16,162,None
3134,65.0,5,134,None
3136,0.5,5,146,None
3138,0.6,5,152,None
3140,0.01,5,157,None
3158,85.0,1,120,None
3160,2.0,1,137,None
3162,1.5,1,149,None
3164,0.03,1,155,None
3184,85.0,1,120,None
3186,2.0,1,137,None
3188,1.5,1,149,None
3190,0.03,1,155,None
3192,5.0,1,162,None
3238,20.0,7,134,None
3240,0.8,7,146,None
3242,0.2,7,152,None
3244,0.008,7,157,None
3301,15.0,7,134,None
3303,0.1,7,146,None
3305,0.6,7,152,None
3307,0.008,7,157,None
4825,75.0,7,119,None
4827,2.3,7,137,None
4829,4.0,7,149,None
4831,0.07,7,155,None
4833,30.0,7,162,None
4850,150.0,7,119,None
4852,4.6,7,137,None
4854,8.0,7,149,None
4866,75.0,7,119,None
4868,2.1,7,137,None
4870,6.0,7,149,None
4872,0.07,7,155,None
4874,30.0,7,162,None
4947,20.0,2,134,None
4949,0.1,2,147,None
4951,0.2,2,152,None
4953,0.008,2,157,None
4971,120.0,12,119,None
4973,4.5,12,149,None
4975,1.0,12,154,None
2782,240.0,492,None,None
2848,235.0,501,None,None
2946,150.0,514,None,None
2969,235.0,517,None,None
2892,235.0,507,None,None
2937,235.0,513,None,None
2886,60.0,506,None,None
2908,60.0,509,None,None
2915,65.0,510,None,None
2924,60.0,511,None,None
2961,65.0,516,None,None
2979,60.0,518,None,None
2784,0.5,492,None,None
2850,0.5,501,None,None
2894,0.5,507,None,None
2939,0.5,513,None,None
2948,3.0,514,None,None
2971,0.5,517,None,None
2888,0.5,506,None,None
2910,5.5,509,None,None
2917,4.5,510,None,None
2926,4.2,511,None,None
2963,4.3,516,None,None
2981,5.5,518,None,None
2852,4.5,501,None,None
2941,4.5,513,None,None
2973,4.5,517,None,None
2786,0.6,492,None,None
2896,0.6,507,None,None
2919,0.6,510,None,None
2950,0.1,514,None,None
2965,0.6,516,None,None
2854,0.12,501,None,None
2890,0.12,506,None,None
2912,0.12,509,None,None
2928,0.12,511,None,None
2943,0.12,513,None,None
2975,0.12,517,None,None
2983,0.12,518,None,None
2778,0.0,16,None,None
2779,0.0,16,None,None
2788,0.008,492,None,None
2898,0.008,507,None,None
2921,0.01,510,None,None
2952,0.004,514,None,None
2967,0.01,516,None,None
2856,50.0,501,None,None
2977,50.0,517,None,None
2945,20.0,513,None,None
4977,30.0,12,162,None
4996,60.0,16,134,None
4998,0.5,16,146,None
5000,0.12,16,155,None
5020,60.0,1,134,None
5022,2.5,1,146,None
5024,0.25,1,155,None
5085,5.0,5,137,None
5087,0.8,5,152,None
5089,0.008,5,157,None
5128,40.0,3,119,None
5130,1.8,3,137,None
5132,1.5,3,149,None
5134,0.3,3,154,None
5136,0.08,3,157,None
5280,180.0,13,135,None
5282,2.5,13,147,None
5284,1.0,13,152,None
5286,0.2,13,155,None
5288,20.0,13,162,None
6435,60.0,1,134,None
6437,0.5,1,146,None
6439,0.6,1,152,None
6441,0.008,1,157,None
6443,0.5,1,159,None
6500,4.5,3,149,None
6502,1.0,3,154,None
6504,0.004,3,157,None
6506,0.5,3,159,None
6520,4.1,1,137,None
6522,4.5,1,149,None
6524,0.12,1,155,None
6526,1800.0,1,158,None
6528,10.0,1,162,None
6529,120.0,9,124,None
6531,6.5,9,137,None
6533,4.5,9,149,None
6535,1.0,9,154,None
6537,0.004,9,157,None
6539,0.5,9,159,None
6733,4.8,1,137,None
6735,4.5,1,149,None
6737,0.12,1,155,None
6739,1800.0,1,158,None
6741,10.0,1,162,None
6743,50.0,3,135,None
6745,2.5,3,147,None
6747,1.0,3,152,None
6749,0.2,3,155,None
6751,1800.0,3,158,None
6753,10.0,3,162,None
3026,0.0,16,144,None
1152,2.0,261,None,None
1148,75.0,261,None,None
1169,9.0,265,None,None
3030,0.0,16,148,None
1150,3.5,261,None,None
1154,0.1,261,None,None
3047,60.0,16,134,None
3049,0.5,16,146,None
3051,0.12,16,155,None
3053,5.0,16,162,None
3062,240.0,16,120,None
3064,3.8,16,137,None
3066,0.6,16,152,None
3068,0.008,16,157,None
3108,150.0,16,120,None
3110,3.0,16,137,None
3112,0.1,16,152,None
3114,0.004,16,157,None
3211,60.0,3,134,None
3213,0.2,3,146,None
3215,0.3,3,152,None
3217,0.008,3,157,None
3246,65.0,8,120,None
3248,1.8,8,137,None
3250,3.0,8,149,None
3252,0.05,8,155,None
3254,5.0,8,162,None
4826,25.0,7,134,None
4828,0.8,7,147,None
4830,0.6,7,152,None
4832,0.008,7,157,None
4851,50.0,7,134,None
4853,1.6,7,146,None
4855,0.14,7,155,None
4867,25.0,7,134,None
4869,0.8,7,147,None
4871,0.6,7,152,None
4873,0.008,7,157,None
4946,80.0,2,124,None
4948,1.9,2,137,None
4950,2.0,2,149,None
4952,0.05,2,155,None
4954,30.0,2,162,None
4972,6.5,12,137,None
4974,1.0,12,152,None
4976,0.2,12,155,None
4995,240.0,16,119,None
4997,4.1,16,137,None
4999,0.6,16,152,None
5001,0.008,16,157,None
5021,4.3,1,137,None
5023,0.6,1,152,None
5086,0.5,5,146,None
5088,0.12,5,155,None
5090,25.0,5,162,None
5129,60.0,3,135,None
2993,0.0,16,None,None
2994,0.0,16,None,None
2960,235.0,516,None,None
2978,240.0,518,None,None
2885,240.0,506,None,None
2907,240.0,509,None,None
2914,235.0,510,None,None
2923,240.0,511,None,None
2783,60.0,492,None,None
2849,65.0,501,None,None
2893,65.0,507,None,None
2938,65.0,513,None,None
2947,25.0,514,None,None
2970,65.0,517,None,None
2887,5.5,506,None,None
2909,0.5,509,None,None
2916,0.5,510,None,None
2925,0.5,511,None,None
2962,0.5,516,None,None
2980,0.5,518,None,None
2785,4.2,492,None,None
2851,4.8,501,None,None
2895,4.5,507,None,None
2940,4.5,513,None,None
2949,0.4,514,None,None
2972,4.8,517,None,None
2918,4.5,510,None,None
2964,4.2,516,None,None
2853,0.6,501,None,None
2889,0.6,506,None,None
2911,0.6,509,None,None
2927,0.6,511,None,None
2942,0.6,513,None,None
2974,0.6,517,None,None
2982,0.6,518,None,None
2787,0.12,492,None,None
2897,0.12,507,None,None
2920,0.12,510,None,None
2951,0.08,514,None,None
2966,0.12,516,None,None
2855,0.008,501,None,None
2891,0.008,506,None,None
2913,0.008,509,None,None
2929,0.008,511,None,None
2944,0.008,513,None,None
2976,0.01,517,None,None
2984,0.008,518,None,None
2899,20.0,507,None,None
2968,50.0,516,None,None
2922,20.0,510,None,None
5131,0.1,3,147,None
5133,0.3,3,152,None
5135,0.12,3,155,None
5137,20.0,3,162,None
5279,120.0,13,119,None
5281,6.5,13,137,None
5283,4.5,13,149,None
5285,1.0,13,154,None
5287,0.008,13,157,None
6445,75.0,14,119,None
6447,3500.0,14,138,None
6449,4.5,14,149,None
6451,0.1,14,155,None
6453,2.0,14,158,None
6455,10.0,14,162,None
6605,75.0,16,119,None
6607,0.22,16,146,None
6609,0.4,16,155,None
6611,1800.0,16,158,None
6613,10.0,16,162,None
6622,100.0,3,124,None
6624,4.0,3,137,None
6626,4.0,3,149,None
6628,0.6,3,154,None
6630,0.004,3,157,None
6632,0.5,3,159,None
6635,2.5,3,146,None
6637,1.0,3,152,None
6639,0.2,3,155,None
6641,1800.0,3,158,None
6643,25.0,3,162,None
6688,120.0,3,124,None
6690,6.5,3,137,None
6692,4.5,3,149,None
6694,1.0,3,154,None
6696,0.004,3,157,None
6698,0.5,3,159,None
6710,120.0,3,124,None
6712,5.7,3,137,None
6714,4.5,3,149,None
6716,1.0,3,154,None
6718,0.004,3,157,None
6720,0.5,3,159,None
6833,75.0,16,119,None
6835,3500.0,16,138,None
6837,4.5,16,149,None
6839,0.1,16,155,None
6841,2.0,16,158,None
6908,8.0,16,136,None
6910,4.5,16,149,None
1153,0.7,261,None,None
1155,0.003,261,None,None
3084,240.0,16,120,None
3086,4.1,16,137,None
1149,6.0,261,None,None
1151,0.22,261,None,None
3088,0.6,16,152,None
3090,0.008,16,157,None
3133,235.0,5,120,None
3135,4.8,5,137,None
3137,4.5,5,149,None
3139,0.12,5,155,None
3141,50.0,5,162,None
3159,15.0,1,134,None
3161,0.7,1,146,None
3163,0.3,1,152,None
3165,5.0,1,162,None
3185,15.0,1,134,None
3187,0.7,1,146,None
3189,0.3,1,152,None
3191,0.008,1,157,None
3237,80.0,7,120,None
3239,2.4,7,137,None
3241,3.0,7,149,None
3243,0.07,7,155,None
3245,5.0,7,162,None
2789,120.0,493,None,None
2806,240.0,495,None,None
2858,60.0,502,None,None
2931,60.0,512,None,None
2798,180.0,494,None,None
2821,180.0,497,None,None
2808,0.5,495,None,None
2791,2.5,493,None,None
2800,5.3,494,None,None
2823,5.3,497,None,None
2860,5.2,502,None,None
2933,5.5,512,None,None
2793,4.5,493,None,None
2802,1.0,494,None,None
2810,0.6,495,None,None
2825,1.0,497,None,None
2795,0.25,493,None,None
2804,0.25,494,None,None
2827,0.25,497,None,None
2862,0.12,502,None,None
2935,0.12,512,None,None
2812,0.008,495,None,None
3300,85.0,7,120,None
3302,2.2,7,137,None
3304,6.0,7,149,None
3306,0.2,7,155,None
3308,5.0,7,162,None
4834,120.0,3,119,None
4836,4.5,3,149,None
4838,1.0,3,154,None
4840,30.0,3,162,None
4885,110.0,9,119,None
4887,4.2,9,137,None
4889,4.0,9,149,None
4891,0.6,9,154,None
4893,0.008,9,157,None
4906,20.0,2,134,None
4908,0.1,2,147,None
4910,0.6,2,152,None
4912,0.008,2,157,None
4923,80.0,2,124,None
4925,2.2,2,137,None
4927,2.0,2,149,None
4929,0.05,2,155,None
4931,30.0,2,162,None
4961,120.0,3,119,None
4963,6.5,3,137,None
4965,4.5,3,149,None
4967,1.0,3,154,None
4969,0.008,3,157,None
5009,50.0,12,134,None
5011,2.5,12,146,None
5013,0.5,12,152,None
5031,50.0,12,134,None
5033,2.5,12,146,None
5035,0.5,12,152,None
5062,5.7,1,137,None
5064,0.6,1,152,None
5067,6.2,5,137,None
5069,4.5,5,149,None
5071,0.12,5,155,None
5073,30.0,5,162,None
5075,4.1,1,137,None
5077,0.6,1,152,None
5079,0.008,1,157,None
5111,25.0,7,134,None
5113,0.8,7,147,None
5115,0.6,7,152,None
5117,0.008,7,157,None
5148,75.0,7,124,None
5150,2.3,7,137,None
5152,4.0,7,149,None
5154,0.07,7,155,None
5156,30.0,7,162,None
5251,40.0,3,135,None
5253,0.1,3,147,None
5255,0.3,3,152,None
5257,0.08,3,157,None
5270,90.0,9,135,None
5272,1.4,9,147,None
5274,0.4,9,152,None
5276,0.1,9,155,None
5278,30.0,9,162,None
6446,8.0,14,136,None
6448,0.22,14,147,None
6450,0.6,14,152,None
6452,0.004,14,157,None
6454,0.7,14,159,None
6606,3500.0,16,138,None
6608,4.5,16,149,None
6610,0.004,16,157,None
6612,0.5,16,159,None
6623,100.0,3,135,None
6625,1.4,3,147,None
6627,0.4,3,152,None
6629,0.1,3,155,None
6631,1800.0,3,158,None
6633,10.0,3,162,None
6634,6.0,3,137,None
6636,4.5,3,149,None
6638,1.0,3,154,None
6640,0.004,3,157,None
6642,0.5,3,159,None
6689,180.0,3,135,None
6691,2.5,3,147,None
6693,1.0,3,152,None
6695,0.2,3,155,None
6697,1800.0,3,158,None
6699,30.0,3,162,None
6711,180.0,3,135,None
6713,2.5,3,147,None
6715,1.0,3,152,None
6717,0.2,3,155,None
6719,1800.0,3,158,None
6721,30.0,3,162,None
6834,3.0,16,136,None
6836,0.22,16,147,None
6838,0.6,16,152,None
6840,0.004,16,157,None
6842,0.7,16,159,None
6912,0.1,16,155,None
6914,1800.0,16,158,None
6916,20.0,16,162,None
6917,75.0,16,119,None
6919,3500.0,16,138,None
6921,4.5,16,149,None
6923,0.1,16,155,None
6925,1800.0,16,158,None
6927,20.0,16,162,None
6939,75.0,16,119,None
6941,3500.0,16,138,None
3299,5.0,7,162,None
1165,9.0,264,None,None
1167,3.0,264,None,None
4835,6.0,3,137,None
4837,1.0,3,152,None
4839,0.25,3,155,None
4886,90.0,9,135,None
4888,1.4,9,147,None
4890,0.4,9,152,None
4892,0.1,9,155,None
4894,30.0,9,162,None
4905,80.0,2,124,None
4907,1.8,2,137,None
4909,2.0,2,149,None
4911,0.05,2,155,None
4913,30.0,2,162,None
4924,20.0,2,134,None
4926,0.1,2,147,None
4928,0.6,2,152,None
4930,0.008,2,157,None
4962,80.0,3,135,None
4964,2.5,3,146,None
4966,1.0,3,152,None
4968,0.2,3,155,None
4970,25.0,3,162,None
5008,250.0,12,119,None
5010,5.8,12,137,None
5012,6.0,12,149,None
2797,120.0,494,None,None
2820,120.0,497,None,None
2857,240.0,502,None,None
2930,240.0,512,None,None
2807,60.0,495,None,None
2790,180.0,493,None,None
2859,0.5,502,None,None
2932,0.5,512,None,None
2799,2.5,494,None,None
2822,2.5,497,None,None
2792,5.3,493,None,None
2809,4.2,495,None,None
2801,4.5,494,None,None
2824,4.5,497,None,None
2794,1.0,493,None,None
2861,0.6,502,None,None
2934,0.6,512,None,None
2803,1.0,494,None,None
2826,1.0,497,None,None
2811,0.12,495,None,None
2863,0.008,502,None,None
2936,0.008,512,None,None
2796,40.0,493,None,None
2805,40.0,494,None,None
2828,40.0,497,None,None
5014,0.25,12,155,None
5032,5.8,12,137,None
5034,6.0,12,149,None
5036,0.25,12,155,None
5061,55.0,1,134,None
5063,2.5,1,146,None
5065,0.25,1,155,None
5066,75.0,5,134,None
5068,0.5,5,146,None
5070,0.6,5,152,None
5072,10.0,5,157,None
5074,60.0,1,134,None
5076,0.5,1,146,None
5078,0.12,1,155,None
5110,75.0,7,119,None
5112,2.3,7,137,None
5114,4.0,7,149,None
5116,0.07,7,155,None
5118,30.0,7,162,None
5149,25.0,7,134,None
5151,0.8,7,147,None
5153,0.6,7,152,None
5155,0.008,7,157,None
5250,50.0,3,130,None
5252,1.8,3,137,None
5254,1.5,3,149,None
5256,0.12,3,155,None
5258,25.0,3,162,None
5269,110.0,9,119,None
5271,4.2,9,137,None
5273,4.0,9,149,None
5275,0.6,9,154,None
5277,0.008,9,157,None
6456,240.0,1,124,None
6458,4.8,1,137,None
6460,4.5,1,149,None
6462,0.12,1,155,None
6464,1800.0,1,158,None
6466,10.0,1,162,None
6476,75.0,14,119,None
6478,3500.0,14,138,None
6480,4.5,14,149,None
6482,0.1,14,155,None
6484,1800.0,14,158,None
6486,20.0,14,162,None
6571,240.0,1,124,None
6573,4.8,1,137,None
6575,4.5,1,149,None
6577,0.12,1,155,None
6579,1800.0,1,158,None
6581,10.0,1,162,None
6614,5.0,3,137,None
6616,1.0,3,152,None
6618,0.2,3,155,None
6620,0.5,3,159,None
6665,240.0,1,120,None
6667,8.0,1,136,None
6669,3500.0,1,138,None
6671,0.22,1,147,None
6673,0.6,1,152,None
6675,0.004,1,157,None
6677,0.5,1,159,None
6723,4.1,1,137,None
6725,4.5,1,149,None
6727,0.12,1,155,None
6729,1800.0,1,158,None
6731,10.0,1,162,None
6844,3.0,16,136,None
6846,0.22,16,147,None
6848,0.6,16,152,None
6850,0.004,16,157,None
6852,0.7,16,159,None
6875,75.0,16,119,None
6877,0.22,16,146,None
6879,0.6,16,152,None
6881,0.004,16,157,None
6883,0.5,16,159,None
6928,75.0,16,119,None
6930,3500.0,16,138,None
6932,4.5,16,149,None
6934,0.1,16,155,None
6936,2.0,16,158,None
6938,10.0,16,162,None
7027,75.0,16,119,None
7029,3500.0,16,138,None
7031,0.6,16,152,None
7033,0.004,16,157,None
7035,0.7,16,159,None
7038,1.0,16,136,None
7040,0.22,16,147,None
7042,0.6,16,152,None
7044,0.004,16,157,None
7046,0.7,16,159,None
7083,3.0,16,136,None
7085,0.22,16,147,None
7087,0.6,16,152,None
7089,0.004,16,157,None
7091,0.7,16,159,None
7093,240.0,1,119,None
7095,4.1,1,137,None
7097,4.5,1,149,None
7099,0.12,1,155,None
7101,1800.0,1,158,None
7103,10.0,1,162,None
1181,0.5,267,None,None
1170,240.0,266,None,None
3309,55.0,9,120,None
1173,500.0,266,None,None
1002,0.22,230,None,None
829,0.5,204,None,None
1177,225.0,267,None,None
1185,120.0,268,None,None
1193,120.0,269,None,None
3311,2.2,9,137,None
1083,0.2,245,None,None
1203,1.4,270,None,None
1200,100.0,270,None,None
1314,0.5,285,None,None
1207,225.0,271,None,None
1215,120.0,272,None,None
1222,240.0,273,None,None
1229,225.0,274,None,None
1237,100.0,275,None,None
1245,120.0,276,None,None
1253,50.0,277,None,None
1261,75.0,278,None,None
3313,2.0,9,149,None
1168,1.0,264,None,None
1189,1.0,268,None,None
1197,1.0,269,None,None
1269,75.0,279,None,None
1277,75.0,280,None,None
1305,240.0,284,None,None
1219,1.0,272,None,None
1241,0.6,275,None,None
1249,1.0,276,None,None
1257,0.3,277,None,None
1180,4.5,267,None,None
1190,4.5,268,None,None
1198,4.5,269,None,None
1204,8.0,270,None,None
1211,4.5,271,None,None
1220,4.5,272,None,None
1233,4.5,274,None,None
1242,8.0,275,None,None
1250,4.5,276,None,None
1258,4.0,277,None,None
1309,6.0,284,None,None
1265,1.8,278,None,None
1273,2.0,279,None,None
2865,60.0,503,None,None
2879,60.0,505,None,None
2815,0.5,496,None,None
2843,0.5,500,None,None
1281,2.0,280,None,None
1174,0.6,266,None,None
1182,0.8,267,None,None
2987,2.5,519,None,None
2867,4.2,503,None,None
2881,4.2,505,None,None
2989,4.5,519,None,None
1191,1.0,268,None,None
1199,1.0,269,None,None
1205,0.6,270,None,None
2817,0.6,496,None,None
2845,0.6,500,None,None
2869,0.12,503,None,None
2883,0.12,505,None,None
1212,0.8,271,None,None
1221,1.0,272,None,None
1226,0.6,273,None,None
2991,0.25,519,None,None
2819,0.008,496,None,None
2847,0.008,500,None,None
1234,0.6,274,None,None
1243,0.6,275,None,None
1251,1.0,276,None,None
1259,0.3,277,None,None
1287,0.6,281,None,None
1294,0.6,282,None,None
1301,0.6,283,None,None
1310,0.6,284,None,None
1315,0.6,285,None,None
1266,0.5,278,None,None
1274,0.7,279,None,None
1282,0.7,280,None,None
1175,0.12,266,None,None
1183,0.12,267,None,None
1192,0.25,268,None,None
1206,0.1,270,None,None
1213,0.12,271,None,None
1227,0.12,273,None,None
1235,0.12,274,None,None
1244,0.14,275,None,None
1252,0.25,276,None,None
1260,0.05,277,None,None
1267,0.1,278,None,None
1275,0.1,279,None,None
1166,9.0,264,None,None
1172,4.6,266,None,None
1179,6.5,267,None,None
1187,7.2,268,None,None
1195,6.2,269,None,None
1202,4.2,270,None,None
1209,6.5,271,None,None
1217,6.3,272,None,None
1224,4.6,273,None,None
1231,6.5,274,None,None
1239,4.2,275,None,None
1247,7.2,276,None,None
1255,1.9,277,None,None
1263,3.2,278,None,None
1279,3.5,280,None,None
1286,4.8,281,None,None
1292,4.9,282,None,None
1299,4.0,283,None,None
1307,6.0,284,None,None
1313,4.6,285,None,None
1271,3.5,279,None,None
1188,3.0,268,None,None
1196,0.5,269,None,None
1210,0.5,271,None,None
1218,0.5,272,None,None
1225,0.5,273,None,None
1232,0.5,274,None,None
1240,1.4,275,None,None
1248,3.0,276,None,None
1256,0.7,277,None,None
1264,0.22,278,None,None
1272,0.22,279,None,None
1280,0.22,280,None,None
1293,0.5,282,None,None
1300,0.5,283,None,None
1308,3.0,284,None,None
1283,0.1,280,None,None
1288,0.12,281,None,None
1295,0.12,282,None,None
1302,0.12,283,None,None
1311,0.25,284,None,None
1316,0.12,285,None,None
1176,0.008,266,None,None
1184,0.008,267,None,None
1214,0.008,271,None,None
1228,0.008,273,None,None
1236,0.008,274,None,None
1268,0.003,278,None,None
1276,0.003,279,None,None
1284,0.003,280,None,None
1289,0.008,281,None,None
